10134,20,100,1,07-01-2003,Shipped,3,7,2003,Motorcycles,150,S12_2823,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,46,Michelle Gilbert,42765,2000,Sales2
10145,49,100,5,08-25-2003,Shipped,3,8,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,50,Amanda Mccoy,48639,4900,Sales2
10159,38,100,13,10-10-2003,Shipped,4,10,2003,Motorcycles,150,S12_2823,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,43,Emily Myers,41970,3800,Sales2
10169,35,100,13,11-04-2003,Shipped,4,11,2003,Motorcycles,150,S12_2823,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,34,Elizabeth Miller,12633,3500,Sales2
10180,40,100,8,11-11-2003,Shipped,4,11,2003,Motorcycles,150,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,5,Amber Harris,27494,4000,Sales2
10189,28,100,1,11-18-2003,Shipped,4,11,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,40,Martin Navarro,20550,2800,Sales2
10201,25,100,1,12-01-2003,Shipped,4,12,2003,Motorcycles,150,S12_2823,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,32,Amanda Johns,43255,2500,Sales2
10211,36,100,13,01-15-2004,Shipped,1,1,2004,Motorcycles,150,S12_2823,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,28,Brett Ward,44766,3600,Sales2
10224,43,100,6,02-21-2004,Shipped,1,2,2004,Motorcycles,150,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,31,John Conner,37266,4300,Sales2
10237,32,100,6,04-05-2004,Shipped,2,4,2004,Motorcycles,150,S12_2823,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,7,Juan Wade,46965,3200,Sales2
10251,46,100,1,05-18-2004,Shipped,2,5,2004,Motorcycles,150,S12_2823,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,7,Juan Wade,46965,4600,Sales2
10263,48,100,1,06-28-2004,Shipped,2,6,2004,Motorcycles,150,S12_2823,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,2,Jacqueline Hill,29717,4800,Sales2
10276,43,100,14,08-02-2004,Shipped,3,8,2004,Motorcycles,150,S12_2823,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,28,Brett Ward,44766,4300,Sales2
10285,49,100,5,08-27-2004,Shipped,3,8,2004,Motorcycles,150,S12_2823,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,44,Diana Wagner,18741,4900,Sales2
10299,24,100,8,09-30-2004,Shipped,3,9,2004,Motorcycles,150,S12_2823,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,10,Cathy Morton,13003,2400,Sales2
10309,26,100,4,10-15-2004,Shipped,4,10,2004,Motorcycles,150,S12_2823,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,25,Bonnie Bryant,34963,2600,Sales2
10319,30,100,9,11-03-2004,Shipped,4,11,2004,Motorcycles,150,S12_2823,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,58,Sarah Lee,15126,3000,Sales2
10329,24,100,6,11-15-2004,Shipped,4,11,2004,Motorcycles,150,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,45,Valerie Davis,37798,2400,Sales2
10341,55,100,8,11-24-2004,Shipped,4,11,2004,Motorcycles,150,S12_2823,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,29,Mike Norris,40398,5500,Sales3
10362,22,100,1,01-05-2005,Shipped,1,1,2005,Motorcycles,150,S12_2823,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,53,Victoria Griffin,49461,2200,Sales3
10375,49,78.92,13,02-03-2005,Shipped,1,2,2005,Motorcycles,150,S12_2823,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,3,Morgan Oneal,20602,3867.08,Sales3
10388,44,100,6,03-03-2005,Shipped,1,3,2005,Motorcycles,150,S12_2823,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,7,Juan Wade,46965,4400,Sales3
10403,66,100,6,04-08-2005,Shipped,2,4,2005,Motorcycles,150,S12_2823,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,12,Frederick Martinez,22649,6600,Sales3
10417,21,100,1,05-13-2005,Disputed,2,5,2005,Motorcycles,150,S12_2823,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,17,Wendy Andrews,45301,2100,Sales3
10104,34,100,1,01-31-2003,Shipped,1,1,2003,Classic Cars,151,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,40,Martin Navarro,20550,3400,Sales3
10117,43,100,10,04-16-2003,Shipped,2,4,2003,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,23,William Aguirre,49981,4300,Sales3
10127,46,100,3,06-03-2003,Shipped,2,6,2003,Classic Cars,151,S12_3148,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,5,Amber Harris,27494,4600,Sales3
10142,33,100,13,08-08-2003,Shipped,3,8,2003,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,38,Jason Santiago,10380,3300,Sales3
10153,42,100,12,09-28-2003,Shipped,3,9,2003,Classic Cars,151,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,35,Pamela Bowman,49728,4200,Sales3
10165,34,100,4,10-22-2003,Shipped,4,10,2003,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,27,Daniel Harrington,44477,3400,Sales3
10176,47,100,3,11-06-2003,Shipped,4,11,2003,Classic Cars,151,S12_3148,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,50,Amanda Mccoy,48639,4700,Sales3
10185,33,100,14,11-14-2003,Shipped,4,11,2003,Classic Cars,151,S12_3148,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,49,Regina Alvarado,48049,3300,Sales3
10196,24,100,6,11-26-2003,Shipped,4,11,2003,Classic Cars,151,S12_3148,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,44,Diana Wagner,18741,2400,Sales3
10208,26,100,14,01-02-2004,Shipped,1,1,2004,Classic Cars,151,S12_3148,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,15,Ann Chapman,29766,2600,Sales3
10220,30,100,3,02-12-2004,Shipped,1,2,2004,Classic Cars,151,S12_3148,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,5,Amber Harris,27494,3000,Sales3
10230,43,100,1,03-15-2004,Shipped,1,3,2004,Classic Cars,151,S12_3148,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,41,Angela Dominguez,47737,4300,Sales3
10247,25,100,3,05-05-2004,Shipped,2,5,2004,Classic Cars,151,S12_3148,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,49,Regina Alvarado,48049,2500,Sales3
10272,27,100,3,07-20-2004,Shipped,3,7,2004,Classic Cars,151,S12_3148,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,32,Amanda Johns,43255,2700,Sales3
10282,27,100,6,08-20-2004,Shipped,3,8,2004,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,52,Jennifer Griffin,49321,2700,Sales3
10293,24,100,9,09-09-2004,Shipped,3,9,2004,Classic Cars,151,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,1,Paul Ramirez,39328,2400,Sales5
10306,34,100,14,10-14-2004,Shipped,4,10,2004,Classic Cars,151,S12_3148,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,7,Juan Wade,46965,3400,Sales5
10314,46,100,6,10-22-2004,Shipped,4,10,2004,Classic Cars,151,S12_3148,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,33,Nicholas Calderon,14480,4600,Sales5
10324,27,54.33,1,11-05-2004,Shipped,4,11,2004,Classic Cars,151,S12_3148,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,15,Ann Chapman,29766,1466.91,Sales5
10336,33,100,11,11-20-2004,Shipped,4,11,2004,Classic Cars,151,S12_3148,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,42,Tammy Bird,47036,3300,Sales5
10348,47,100,4,11-01-2004,Shipped,4,11,2004,Classic Cars,151,S12_3148,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,54,Emily Johnson,49343,4700,Sales5
10358,49,55.34,5,12-10-2004,Shipped,4,12,2004,Classic Cars,151,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,45,Valerie Davis,37798,2711.66,Sales5
10372,40,100,4,01-26-2005,Shipped,1,1,2005,Classic Cars,151,S12_3148,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,19,Cameron Mitchell,22830,4000,Sales5
10382,37,100,11,02-17-2005,Shipped,1,2,2005,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,38,Jason Santiago,10380,3700,Sales5
10413,47,100,3,05-05-2005,Shipped,2,5,2005,Classic Cars,151,S12_3148,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,6,Michael Klein,35889,4700,Sales5
10108,45,100,4,03-03-2003,Shipped,1,3,2003,Classic Cars,117,S12_3380,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,47,Bryan Weber,10433,4500,Sales5
10122,37,99.82,8,05-08-2003,Shipped,2,5,2003,Classic Cars,117,S12_3380,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,6,Michael Klein,35889,3693.34,Sales5
10135,48,100,5,07-02-2003,Shipped,3,7,2003,Classic Cars,117,S12_3380,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,8,Samantha Smith,37158,4800,Sales5
10147,31,100,5,09-05-2003,Shipped,3,9,2003,Classic Cars,117,S12_3380,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,5,Amber Harris,27494,3100,Sales5
10160,46,100,6,10-11-2003,Shipped,4,10,2003,Classic Cars,117,S12_3380,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,30,Lisa Brewer,17692,4600,Sales5
10170,47,100,4,11-04-2003,Shipped,4,11,2003,Classic Cars,117,S12_3380,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,11,Misty Roberson,30332,4700,Sales5
10181,28,100,12,11-12-2003,Shipped,4,11,2003,Classic Cars,117,S12_3380,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,51,Kimberly White,49047,2800,Sales5
10191,40,100,1,11-20-2003,Shipped,4,11,2003,Classic Cars,117,S12_3380,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,57,Cassie Kennedy,23211,4000,Sales5
10203,20,100,6,12-02-2003,Shipped,4,12,2003,Classic Cars,117,S12_3380,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,36,Alicia Mccarty,40741,2000,Sales1
10212,39,100,16,01-16-2004,Shipped,1,1,2004,Classic Cars,117,S12_3380,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,20,Alan Johnson,34913,3900,Sales1
10225,25,99.82,7,02-22-2004,Shipped,1,2,2004,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,26,Olivia Hunter,15873,2495.5,Sales1
10238,29,100,1,04-09-2004,Shipped,2,4,2004,Classic Cars,117,S12_3380,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,28,Brett Ward,44766,2900,Sales1
10253,22,100,11,06-01-2004,Cancelled,2,6,2004,Classic Cars,117,S12_3380,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,32,Amanda Johns,43255,2200,Sales1
10266,22,100,12,07-06-2004,Shipped,3,7,2004,Classic Cars,117,S12_3380,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,34,Elizabeth Miller,12633,2200,Sales1
10276,47,100,1,08-02-2004,Shipped,3,8,2004,Classic Cars,117,S12_3380,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,28,Brett Ward,44766,4700,Sales1
10287,45,100,10,08-30-2004,Shipped,3,8,2004,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,49,Regina Alvarado,48049,4500,Sales1
10300,29,100,3,10-04-2003,Shipped,4,10,2003,Classic Cars,117,S12_3380,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,8,Samantha Smith,37158,2900,Sales1
10310,24,100,8,10-16-2004,Shipped,4,10,2004,Classic Cars,117,S12_3380,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,57,Cassie Kennedy,23211,2400,Sales1
10320,35,100,1,11-03-2004,Shipped,4,11,2004,Classic Cars,117,S12_3380,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÃ¯Â¿Â½gen  8,,Lule,,S-958 22,Sweden,EMEA,23,William Aguirre,49981,3500,Sales1
10329,46,83.63,13,11-15-2004,Shipped,4,11,2004,Classic Cars,117,S12_3380,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,50,Amanda Mccoy,48639,3846.98,Sales1
10341,44,95.93,1,11-24-2004,Shipped,4,11,2004,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,46,Michelle Gilbert,42765,4220.92,Sales1
10363,34,96.73,4,01-06-2005,Shipped,1,1,2005,Classic Cars,117,S12_3380,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,20,Alan Johnson,34913,3288.82,Sales1
10376,35,100,1,02-08-2005,Shipped,1,2,2005,Classic Cars,117,S12_3380,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,,20,Alan Johnson,34913,3500,Sales1
10389,25,72.38,6,03-03-2005,Shipped,1,3,2005,Classic Cars,117,S12_3380,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,27,Daniel Harrington,44477,1809.5,Sales1
10419,10,100,11,05-17-2005,Shipped,2,5,2005,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,60,Stephen Lewis,44608,1000,Sales1
10105,29,100,14,02-11-2003,Shipped,1,2,2003,Classic Cars,173,S12_3891,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,57,Cassie Kennedy,23211,2900,Sales1
10117,39,100,8,04-16-2003,Shipped,2,4,2003,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,48,Jennifer Mason,33870,3900,Sales1
10127,42,100,1,06-03-2003,Shipped,2,6,2003,Classic Cars,173,S12_3891,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,17,Wendy Andrews,45301,4200,Sales1
10142,46,100,11,08-08-2003,Shipped,3,8,2003,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,26,Olivia Hunter,15873,4600,Sales1
10153,49,100,10,09-28-2003,Shipped,3,9,2003,Classic Cars,173,S12_3891,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,33,Nicholas Calderon,14480,4900,Sales1
10165,27,100,2,10-22-2003,Shipped,4,10,2003,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,9,Terri Haney,34895,2700,Sales1
10176,50,100,1,11-06-2003,Shipped,4,11,2003,Classic Cars,173,S12_3891,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,3,Morgan Oneal,20602,5000,Sales1
10185,43,100,12,11-14-2003,Shipped,4,11,2003,Classic Cars,173,S12_3891,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,25,Bonnie Bryant,34963,4300,Sales1
10196,38,100,4,11-26-2003,Shipped,4,11,2003,Classic Cars,173,S12_3891,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,60,Stephen Lewis,44608,3800,Sales1
10208,20,100,12,01-02-2004,Shipped,1,1,2004,Classic Cars,173,S12_3891,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,28,Brett Ward,44766,2000,Sales1
10220,27,100,1,02-12-2004,Shipped,1,2,2004,Classic Cars,173,S12_3891,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,47,Bryan Weber,10433,2700,Sales1
10231,49,100,1,03-19-2004,Shipped,1,3,2004,Classic Cars,173,S12_3891,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,56,Maurice Gonzales,43643,4900,Sales1
10247,27,100,1,05-05-2004,Shipped,2,5,2004,Classic Cars,173,S12_3891,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,30,Lisa Brewer,17692,2700,Sales1
10272,39,100,1,07-20-2004,Shipped,3,7,2004,Classic Cars,173,S12_3891,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,41,Angela Dominguez,47737,3900,Sales1
10282,24,100,4,08-20-2004,Shipped,3,8,2004,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,47,Bryan Weber,10433,2400,Sales2
10293,45,100,7,09-09-2004,Shipped,3,9,2004,Classic Cars,173,S12_3891,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,30,Lisa Brewer,17692,4500,Sales2
10306,20,100,12,10-14-2004,Shipped,4,10,2004,Classic Cars,173,S12_3891,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,12,Frederick Martinez,22649,2000,Sales2
10314,36,100,4,10-22-2004,Shipped,4,10,2004,Classic Cars,173,S12_3891,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,7,Juan Wade,46965,3600,Sales2
10325,24,100,1,11-05-2004,Shipped,4,11,2004,Classic Cars,173,S12_3891,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,50,Amanda Mccoy,48639,2400,Sales2
10336,49,63.38,1,11-20-2004,Shipped,4,11,2004,Classic Cars,173,S12_3891,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,13,Trevor Small,12250,3105.62,Sales2
10349,26,100,10,12-01-2004,Shipped,4,12,2004,Classic Cars,173,S12_3891,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,58,Sarah Lee,15126,2600,Sales2
10359,49,62.09,5,12-15-2004,Shipped,4,12,2004,Classic Cars,173,S12_3891,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,35,Pamela Bowman,49728,3042.41,Sales2
10372,34,100,1,01-26-2005,Shipped,1,1,2005,Classic Cars,173,S12_3891,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,25,Bonnie Bryant,34963,3400,Sales2
10382,34,95.35,12,02-17-2005,Shipped,1,2,2005,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,8,Samantha Smith,37158,3241.9,Sales2
10396,33,100,3,03-23-2005,Shipped,1,3,2005,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,6,Michael Klein,35889,3300,Sales2
10413,22,100,1,05-05-2005,Shipped,2,5,2005,Classic Cars,173,S12_3891,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,33,Nicholas Calderon,14480,2200,Sales2
10108,39,89.38,7,03-03-2003,Shipped,1,3,2003,Classic Cars,79,S12_3990,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,26,Olivia Hunter,15873,3485.82,Sales2
10122,32,63.84,11,05-08-2003,Shipped,2,5,2003,Classic Cars,79,S12_3990,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,22,Rachel Walker,45642,2042.88,Sales2
10135,24,75.01,8,07-02-2003,Shipped,3,7,2003,Classic Cars,79,S12_3990,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,12,Frederick Martinez,22649,1800.24,Sales2
10147,21,63.84,8,09-05-2003,Shipped,3,9,2003,Classic Cars,79,S12_3990,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,10,Cathy Morton,13003,1340.64,Sales2
10159,24,73.42,3,10-10-2003,Shipped,4,10,2003,Classic Cars,79,S12_3990,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,23,William Aguirre,49981,1762.08,Sales2
10169,36,63.84,3,11-04-2003,Shipped,4,11,2003,Classic Cars,79,S12_3990,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,31,John Conner,37266,2298.24,Sales2
10181,20,81.4,15,11-12-2003,Shipped,4,11,2003,Classic Cars,79,S12_3990,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,44,Diana Wagner,18741,1628,Sales2
10191,30,64.64,4,11-20-2003,Shipped,4,11,2003,Classic Cars,79,S12_3990,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,31,John Conner,37266,1939.2,Sales2
10203,44,82.99,9,12-02-2003,Shipped,4,12,2003,Classic Cars,79,S12_3990,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,2,Jacqueline Hill,29717,3651.56,Sales3
10211,28,92.57,3,01-15-2004,Shipped,1,1,2004,Classic Cars,79,S12_3990,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,21,Carrie Jones,16076,2591.96,Sales3
10225,37,77.41,10,02-22-2004,Shipped,1,2,2004,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,26,Olivia Hunter,15873,2864.17,Sales3
10238,20,74.21,4,04-09-2004,Shipped,2,4,2004,Classic Cars,79,S12_3990,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,6,Michael Klein,35889,1484.2,Sales3
10253,25,90.17,14,06-01-2004,Cancelled,2,6,2004,Classic Cars,79,S12_3990,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,56,Maurice Gonzales,43643,2254.25,Sales3
10266,35,76.61,15,07-06-2004,Shipped,3,7,2004,Classic Cars,79,S12_3990,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,23,William Aguirre,49981,2681.35,Sales3
10276,38,83.79,4,08-02-2004,Shipped,3,8,2004,Classic Cars,79,S12_3990,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,20,Alan Johnson,34913,3184.02,Sales3
10287,41,69.43,13,08-30-2004,Shipped,3,8,2004,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,57,Cassie Kennedy,23211,2846.63,Sales3
10300,22,76.61,6,10-04-2003,Shipped,4,10,2003,Classic Cars,79,S12_3990,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,51,Kimberly White,49047,1685.42,Sales3
10310,49,81.4,11,10-16-2004,Shipped,4,10,2004,Classic Cars,79,S12_3990,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,54,Emily Johnson,49343,3988.6,Sales3
10320,38,73.42,4,11-03-2004,Shipped,4,11,2004,Classic Cars,79,S12_3990,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÃ¯Â¿Â½gen  8,,Lule,,S-958 22,Sweden,EMEA,8,Samantha Smith,37158,2789.96,Sales3
